,image_name,has_potholes,rating,is_pitched,has_cracks
18914,PotHoles_850.jpg,0,2,1,1
18915,PotHoles_851.jpg,0,2,1,1
18916,PotHoles_852.jpg,0,2,1,1
18917,PotHoles_8500.jpg,0,2,1,1
18918,PotHoles_8501.jpg,0,2,1,1
18919,PotHoles_8502.jpg,0,2,1,1
18920,PotHoles_8510.jpg,0,2,1,1
18921,PotHoles_8511.jpg,0,2,1,1
18922,PotHoles_8512.jpg,0,2,1,1
18923,PotHoles_8520.jpg,0,2,1,1
18924,PotHoles_8521.jpg,0,2,1,1
18925,PotHoles_8522.jpg,0,2,1,1
18926,PotHoles_8530.jpg,0,2,1,1
18927,PotHoles_8531.jpg,0,2,1,1
18928,PotHoles_8532.jpg,0,2,1,1
18929,PotHoles_8540.jpg,0,2,1,1
18930,PotHoles_8541.jpg,0,2,1,1
18931,PotHoles_8542.jpg,0,2,1,1
18932,PotHoles_8550.jpg,0,2,1,1
18933,PotHoles_8551.jpg,0,2,1,1
18934,PotHoles_8552.jpg,0,2,1,1
18935,PotHoles_8560.jpg,1,2,1,1
18936,PotHoles_8561.jpg,1,2,1,1
18937,PotHoles_8562.jpg,1,2,1,1
18938,PotHoles_8570.jpg,1,2,1,1
18939,PotHoles_8571.jpg,1,2,1,1
18940,PotHoles_8572.jpg,1,2,1,1
18941,PotHoles_8580.jpg,1,2,1,1
18942,PotHoles_8581.jpg,1,2,1,1
18943,PotHoles_8582.jpg,1,2,1,1
18944,PotHoles_8590.jpg,1,2,1,1
18945,PotHoles_8591.jpg,1,2,1,1
18946,PotHoles_8592.jpg,1,2,1,1
18947,PotHoles_860.jpg,1,2,1,1
18948,PotHoles_861.jpg,1,2,1,1
18949,PotHoles_862.jpg,1,2,1,1
18950,PotHoles_8600.jpg,1,2,1,1
18951,PotHoles_8601.jpg,1,2,1,1
18952,PotHoles_8602.jpg,1,2,1,1
18953,PotHoles_8610.jpg,1,2,1,1
18954,PotHoles_8611.jpg,1,2,1,1
18955,PotHoles_8612.jpg,1,2,1,1
18956,PotHoles_8620.jpg,1,2,1,1
18957,PotHoles_8621.jpg,1,2,1,1
18958,PotHoles_8622.jpg,1,2,1,1
18959,PotHoles_8630.jpg,0,2,1,1
18960,PotHoles_8631.jpg,0,2,1,1
18961,PotHoles_8632.jpg,0,2,1,1
18962,PotHoles_8640.jpg,1,2,1,1
18963,PotHoles_8641.jpg,1,2,1,1
18964,PotHoles_8642.jpg,1,2,1,1
18965,PotHoles_8650.jpg,1,2,1,1
18966,PotHoles_8651.jpg,1,2,1,1
18967,PotHoles_8652.jpg,1,2,1,1
18968,PotHoles_8660.jpg,1,2,1,1
18969,PotHoles_8661.jpg,1,2,1,1
18970,PotHoles_8662.jpg,1,2,1,1
18971,PotHoles_8670.jpg,1,2,1,1
18972,PotHoles_8671.jpg,1,2,1,1
18973,PotHoles_8672.jpg,1,2,1,1
18974,PotHoles_8680.jpg,1,2,1,1
18975,PotHoles_8681.jpg,1,2,1,1
18976,PotHoles_8682.jpg,1,2,1,1
18977,PotHoles_8690.jpg,1,2,1,1
18978,PotHoles_8691.jpg,1,2,1,1
18979,PotHoles_8692.jpg,1,2,1,1
18980,PotHoles_870.jpg,1,2,1,1
18981,PotHoles_871.jpg,1,2,1,1
18982,PotHoles_872.jpg,1,2,1,1
18983,PotHoles_8700.jpg,1,2,1,1
18984,PotHoles_8701.jpg,1,2,1,1
18985,PotHoles_8702.jpg,1,2,1,1
18986,PotHoles_8710.jpg,1,2,1,1
18987,PotHoles_8711.jpg,1,2,1,1
18988,PotHoles_8712.jpg,1,2,1,1
18989,PotHoles_8720.jpg,1,2,1,1
18990,PotHoles_8721.jpg,1,2,1,1
18991,PotHoles_8722.jpg,1,2,1,1
18992,PotHoles_8730.jpg,1,2,1,1
18993,PotHoles_8731.jpg,1,2,1,1
18994,PotHoles_8732.jpg,1,2,1,1
18995,PotHoles_8740.jpg,1,2,1,1
18996,PotHoles_8741.jpg,1,2,1,1
18997,PotHoles_8742.jpg,1,2,1,1
18998,PotHoles_8750.jpg,1,2,1,1
18999,PotHoles_8751.jpg,1,2,1,1
19000,PotHoles_8752.jpg,1,2,1,1
19001,PotHoles_8760.jpg,1,2,1,1
19002,PotHoles_8761.jpg,1,2,1,1
19003,PotHoles_8762.jpg,1,2,1,1
19004,PotHoles_8770.jpg,1,2,1,1
19005,PotHoles_8771.jpg,1,2,1,1
19006,PotHoles_8772.jpg,1,2,1,1
19007,PotHoles_8780.jpg,1,2,1,1
19008,PotHoles_8781.jpg,1,2,1,1
19009,PotHoles_8782.jpg,1,2,1,1
19010,PotHoles_8790.jpg,1,2,1,1
19011,PotHoles_8791.jpg,1,2,1,1
19012,PotHoles_8792.jpg,1,2,1,1
19013,PotHoles_880.jpg,1,2,1,1
19014,PotHoles_881.jpg,1,2,1,1
19015,PotHoles_882.jpg,1,2,1,1
19016,PotHoles_8800.jpg,1,2,1,1
19017,PotHoles_8801.jpg,1,2,1,1
19018,PotHoles_8802.jpg,1,2,1,1
19019,PotHoles_8810.jpg,1,2,1,1
19020,PotHoles_8811.jpg,1,2,1,1
19021,PotHoles_8812.jpg,1,2,1,1
19022,PotHoles_8820.jpg,1,2,1,1
19023,PotHoles_8821.jpg,1,2,1,1
19024,PotHoles_8822.jpg,1,2,1,1
19025,PotHoles_890.jpg,1,2,1,1
19026,PotHoles_891.jpg,1,2,1,1
19027,PotHoles_892.jpg,1,2,1,1
19028,PotHoles_90.jpg,1,2,1,1
19029,PotHoles_91.jpg,1,2,1,1
19030,PotHoles_92.jpg,1,2,1,1
19031,PotHoles_900.jpg,1,2,1,1
19032,PotHoles_901.jpg,1,2,1,1
19033,PotHoles_902.jpg,1,2,1,1
19034,PotHoles_910.jpg,1,2,1,1
19035,PotHoles_911.jpg,1,2,1,1
19036,PotHoles_912.jpg,1,2,1,1
19037,PotHoles_920.jpg,1,2,1,1
19038,PotHoles_921.jpg,1,2,1,1
19039,PotHoles_922.jpg,1,2,1,1
19040,PotHoles_930.jpg,1,2,1,1
19041,PotHoles_931.jpg,1,2,1,1
19042,PotHoles_932.jpg,1,2,1,1
19043,PotHoles_940.jpg,1,2,1,1
19044,PotHoles_941.jpg,1,2,1,1
19045,PotHoles_942.jpg,1,2,1,1
19046,PotHoles_950.jpg,1,2,1,1
19047,PotHoles_951.jpg,1,2,1,1
19048,PotHoles_952.jpg,1,2,1,1
19049,PotHoles_960.jpg,1,2,1,1
19050,PotHoles_961.jpg,1,2,1,1
19051,PotHoles_962.jpg,1,2,1,1
19052,PotHoles_970.jpg,1,2,1,1
19053,PotHoles_971.jpg,1,2,1,1
19054,PotHoles_972.jpg,1,2,1,1
19055,PotHoles_980.jpg,1,2,1,1
19056,PotHoles_981.jpg,1,2,1,1
19057,PotHoles_982.jpg,1,2,1,1
19058,PotHoles_990.jpg,1,2,1,1
19059,PotHoles_991.jpg,1,2,1,1
19060,PotHoles_992.jpg,1,2,1,1
19061,PotHoles_plus_unpaved_100.jpg,1,2,1,1
19062,PotHoles_plus_unpaved_101.jpg,1,2,1,1
19063,PotHoles_plus_unpaved_102.jpg,1,2,1,1
19064,PotHoles_plus_unpaved_1000.jpg,1,2,1,1
19065,PotHoles_plus_unpaved_1001.jpg,1,2,1,1
19066,PotHoles_plus_unpaved_1002.jpg,1,2,1,1
19067,PotHoles_plus_unpaved_1030.jpg,1,2,1,1
19068,PotHoles_plus_unpaved_1031.jpg,1,2,1,1
19069,PotHoles_plus_unpaved_1032.jpg,1,2,1,1
19070,PotHoles_plus_unpaved_1040.jpg,0,2,0,1
19071,PotHoles_plus_unpaved_1041.jpg,0,2,0,1
19072,PotHoles_plus_unpaved_1042.jpg,0,2,0,1
19073,PotHoles_plus_unpaved_1050.jpg,0,2,0,1
19074,PotHoles_plus_unpaved_1051.jpg,0,2,0,1
19075,PotHoles_plus_unpaved_1052.jpg,0,2,0,1
19076,PotHoles_plus_unpaved_1060.jpg,0,2,0,1
19077,PotHoles_plus_unpaved_1061.jpg,0,2,0,1
19078,PotHoles_plus_unpaved_1062.jpg,0,2,0,1
19079,PotHoles_plus_unpaved_1070.jpg,0,2,0,1
19080,PotHoles_plus_unpaved_1071.jpg,0,2,0,1
19081,PotHoles_plus_unpaved_1072.jpg,0,2,0,1
19082,PotHoles_plus_unpaved_1080.jpg,0,2,0,1
19083,PotHoles_plus_unpaved_1081.jpg,0,2,0,1
19084,PotHoles_plus_unpaved_1082.jpg,0,2,0,1
19085,PotHoles_plus_unpaved_1090.jpg,0,2,0,1
19086,PotHoles_plus_unpaved_1091.jpg,0,2,0,1
19087,PotHoles_plus_unpaved_1092.jpg,0,2,0,1
19088,PotHoles_plus_unpaved_110.jpg,0,2,0,1
19089,PotHoles_plus_unpaved_111.jpg,0,2,0,1
19090,PotHoles_plus_unpaved_112.jpg,0,2,0,1
19091,PotHoles_plus_unpaved_1100.jpg,0,2,0,1
19092,PotHoles_plus_unpaved_1101.jpg,0,2,0,1
19093,PotHoles_plus_unpaved_1102.jpg,0,2,0,1
19094,PotHoles_plus_unpaved_1110.jpg,0,2,0,1
19095,PotHoles_plus_unpaved_1111.jpg,0,2,0,1
19096,PotHoles_plus_unpaved_1112.jpg,0,2,0,1
19097,PotHoles_plus_unpaved_1120.jpg,0,2,0,1
19098,PotHoles_plus_unpaved_1121.jpg,0,2,0,1
19099,PotHoles_plus_unpaved_1122.jpg,0,2,0,1
19100,PotHoles_plus_unpaved_1130.jpg,0,2,0,1
19101,PotHoles_plus_unpaved_1131.jpg,0,2,0,1
19102,PotHoles_plus_unpaved_1132.jpg,0,2,0,1
19103,PotHoles_plus_unpaved_1140.jpg,0,2,0,1
19104,PotHoles_plus_unpaved_1141.jpg,0,2,0,1
19105,PotHoles_plus_unpaved_1142.jpg,0,2,0,1
19106,PotHoles_plus_unpaved_1150.jpg,0,2,0,1
19107,PotHoles_plus_unpaved_1151.jpg,0,2,0,1
19108,PotHoles_plus_unpaved_1152.jpg,0,2,0,1
19109,PotHoles_plus_unpaved_1160.jpg,0,2,0,1
19110,PotHoles_plus_unpaved_1161.jpg,0,2,0,1
19111,PotHoles_plus_unpaved_1162.jpg,0,2,0,1
19112,PotHoles_plus_unpaved_1170.jpg,0,2,0,1
19113,PotHoles_plus_unpaved_1171.jpg,0,2,0,1
19114,PotHoles_plus_unpaved_1172.jpg,0,2,0,1
19115,PotHoles_plus_unpaved_1180.jpg,0,2,0,1
19116,PotHoles_plus_unpaved_1181.jpg,0,2,0,1
19117,PotHoles_plus_unpaved_1182.jpg,0,2,0,1
19118,PotHoles_plus_unpaved_1190.jpg,0,2,0,1
19119,PotHoles_plus_unpaved_1191.jpg,0,2,0,1
19120,PotHoles_plus_unpaved_1192.jpg,0,2,0,1
19121,PotHoles_plus_unpaved_120.jpg,0,2,0,1
19122,PotHoles_plus_unpaved_121.jpg,0,2,0,1
19123,PotHoles_plus_unpaved_122.jpg,0,2,0,1
19124,PotHoles_plus_unpaved_1200.jpg,0,2,0,1
19125,PotHoles_plus_unpaved_1201.jpg,0,2,0,1
19126,PotHoles_plus_unpaved_1202.jpg,0,2,0,1
19127,PotHoles_plus_unpaved_1210.jpg,0,2,0,1
19128,PotHoles_plus_unpaved_1211.jpg,0,2,0,1
19129,PotHoles_plus_unpaved_1212.jpg,0,2,0,1
19130,PotHoles_plus_unpaved_1220.jpg,0,2,0,1
19131,PotHoles_plus_unpaved_1221.jpg,0,2,0,1
19132,PotHoles_plus_unpaved_1222.jpg,0,2,0,1
19133,PotHoles_plus_unpaved_1230.jpg,0,2,0,1
19134,PotHoles_plus_unpaved_1231.jpg,0,2,0,1
19135,PotHoles_plus_unpaved_1232.jpg,0,2,0,1
19136,PotHoles_plus_unpaved_1240.jpg,0,2,0,1
19137,PotHoles_plus_unpaved_1241.jpg,0,2,0,1
19138,PotHoles_plus_unpaved_1242.jpg,0,2,0,1
19139,PotHoles_plus_unpaved_1250.jpg,0,2,0,1
19140,PotHoles_plus_unpaved_1251.jpg,0,2,0,1
19141,PotHoles_plus_unpaved_1252.jpg,0,2,0,1
19142,PotHoles_plus_unpaved_1260.jpg,0,2,0,1
19143,PotHoles_plus_unpaved_1261.jpg,0,2,0,1
19144,PotHoles_plus_unpaved_1262.jpg,0,2,0,1
19145,PotHoles_plus_unpaved_1270.jpg,0,2,0,1
19146,PotHoles_plus_unpaved_1271.jpg,0,2,0,1
19147,PotHoles_plus_unpaved_1272.jpg,0,2,0,1
19148,PotHoles_plus_unpaved_1280.jpg,0,2,0,1
19149,PotHoles_plus_unpaved_1281.jpg,0,2,0,1
19150,PotHoles_plus_unpaved_1282.jpg,0,2,0,1
19151,PotHoles_plus_unpaved_1290.jpg,0,2,0,1
19152,PotHoles_plus_unpaved_1291.jpg,0,2,0,1
19153,PotHoles_plus_unpaved_1292.jpg,0,2,0,1
19154,PotHoles_plus_unpaved_130.jpg,0,2,0,1
19155,PotHoles_plus_unpaved_131.jpg,0,2,0,1
19156,PotHoles_plus_unpaved_132.jpg,0,2,0,1
19157,PotHoles_plus_unpaved_1300.jpg,0,2,0,1
19158,PotHoles_plus_unpaved_1301.jpg,0,2,0,1
19159,PotHoles_plus_unpaved_1302.jpg,0,2,0,1
19160,PotHoles_plus_unpaved_1310.jpg,0,2,0,1
19161,PotHoles_plus_unpaved_1311.jpg,0,2,0,1
19162,PotHoles_plus_unpaved_1312.jpg,0,2,0,1
19163,PotHoles_plus_unpaved_1320.jpg,0,2,0,1
19164,PotHoles_plus_unpaved_1321.jpg,0,2,0,1
19165,PotHoles_plus_unpaved_1322.jpg,0,2,0,1
19166,PotHoles_plus_unpaved_1330.jpg,0,2,0,1
19167,PotHoles_plus_unpaved_1331.jpg,0,2,0,1
19168,PotHoles_plus_unpaved_1332.jpg,0,2,0,1
19169,PotHoles_plus_unpaved_1340.jpg,0,2,0,1
19170,PotHoles_plus_unpaved_1341.jpg,0,2,0,1
19171,PotHoles_plus_unpaved_1342.jpg,0,2,0,1
19172,PotHoles_plus_unpaved_1350.jpg,0,2,0,1
19173,PotHoles_plus_unpaved_1351.jpg,0,2,0,1
19174,PotHoles_plus_unpaved_1352.jpg,0,2,0,1
19175,PotHoles_plus_unpaved_1360.jpg,0,2,0,1
19176,PotHoles_plus_unpaved_1361.jpg,0,2,0,1
19177,PotHoles_plus_unpaved_1362.jpg,0,2,0,1
19178,PotHoles_plus_unpaved_1370.jpg,0,2,0,1
19179,PotHoles_plus_unpaved_1371.jpg,0,2,0,1
19180,PotHoles_plus_unpaved_1372.jpg,0,2,0,1
19181,PotHoles_plus_unpaved_1380.jpg,0,2,0,1
19182,PotHoles_plus_unpaved_1381.jpg,0,2,0,1
19183,PotHoles_plus_unpaved_1382.jpg,0,2,0,1
19184,PotHoles_plus_unpaved_1390.jpg,0,2,0,1
19185,PotHoles_plus_unpaved_1391.jpg,0,2,0,1
19186,PotHoles_plus_unpaved_1392.jpg,0,2,0,1
19187,PotHoles_plus_unpaved_140.jpg,0,2,0,1
19188,PotHoles_plus_unpaved_141.jpg,0,2,0,1
19189,PotHoles_plus_unpaved_142.jpg,0,2,0,1
19190,PotHoles_plus_unpaved_1400.jpg,0,2,0,1
19191,PotHoles_plus_unpaved_1401.jpg,0,2,0,1
19192,PotHoles_plus_unpaved_1402.jpg,0,2,0,1
19193,PotHoles_plus_unpaved_1410.jpg,0,2,0,1
19194,PotHoles_plus_unpaved_1411.jpg,0,2,0,1
19195,PotHoles_plus_unpaved_1412.jpg,0,2,0,1
19196,PotHoles_plus_unpaved_1420.jpg,0,2,0,1
19197,PotHoles_plus_unpaved_1421.jpg,0,2,0,1
19198,PotHoles_plus_unpaved_1422.jpg,0,2,0,1
19199,PotHoles_plus_unpaved_1430.jpg,0,2,0,1
19200,PotHoles_plus_unpaved_1431.jpg,0,2,0,1
19201,PotHoles_plus_unpaved_1432.jpg,0,2,0,1
19202,PotHoles_plus_unpaved_1440.jpg,0,2,0,1
19203,PotHoles_plus_unpaved_1441.jpg,0,2,0,1
19204,PotHoles_plus_unpaved_1442.jpg,0,2,0,1
19205,PotHoles_plus_unpaved_1450.jpg,0,2,0,1
19206,PotHoles_plus_unpaved_1451.jpg,0,2,0,1
19207,PotHoles_plus_unpaved_1452.jpg,0,2,0,1
19208,PotHoles_plus_unpaved_1460.jpg,0,2,0,1
19209,PotHoles_plus_unpaved_1461.jpg,0,2,0,1
19210,PotHoles_plus_unpaved_1462.jpg,0,2,0,1
19211,PotHoles_plus_unpaved_1470.jpg,0,2,0,1
19212,PotHoles_plus_unpaved_1471.jpg,0,2,0,1
19213,PotHoles_plus_unpaved_1472.jpg,0,2,0,1
19214,PotHoles_plus_unpaved_1480.jpg,0,2,0,1
19215,PotHoles_plus_unpaved_1481.jpg,0,2,0,1
19216,PotHoles_plus_unpaved_1482.jpg,0,2,0,1
19217,PotHoles_plus_unpaved_1490.jpg,0,2,0,1
19218,PotHoles_plus_unpaved_1491.jpg,0,2,0,1
19219,PotHoles_plus_unpaved_1492.jpg,0,2,0,1
19220,PotHoles_plus_unpaved_150.jpg,0,2,0,1
19221,PotHoles_plus_unpaved_151.jpg,0,2,0,1
19222,PotHoles_plus_unpaved_152.jpg,0,2,0,1
19223,PotHoles_plus_unpaved_1500.jpg,0,2,0,1
19224,PotHoles_plus_unpaved_1501.jpg,0,2,0,1
19225,PotHoles_plus_unpaved_1502.jpg,0,2,0,1
19226,PotHoles_plus_unpaved_1510.jpg,0,2,0,1
19227,PotHoles_plus_unpaved_1511.jpg,0,2,0,1
19228,PotHoles_plus_unpaved_1512.jpg,0,2,0,1
19229,PotHoles_plus_unpaved_1520.jpg,0,2,0,1
19230,PotHoles_plus_unpaved_1521.jpg,0,2,0,1
19231,PotHoles_plus_unpaved_1522.jpg,0,2,0,1
19232,PotHoles_plus_unpaved_1530.jpg,0,2,0,1
19233,PotHoles_plus_unpaved_1531.jpg,0,2,0,1
19234,PotHoles_plus_unpaved_1532.jpg,0,2,0,1
19235,PotHoles_plus_unpaved_1540.jpg,0,2,0,1
19236,PotHoles_plus_unpaved_1541.jpg,0,2,0,1
19237,PotHoles_plus_unpaved_1542.jpg,0,2,0,1
19238,PotHoles_plus_unpaved_1550.jpg,0,2,0,1
19239,PotHoles_plus_unpaved_1551.jpg,0,2,0,1
19240,PotHoles_plus_unpaved_1552.jpg,0,2,0,1
19241,PotHoles_plus_unpaved_1560.jpg,0,2,0,1
19242,PotHoles_plus_unpaved_1561.jpg,0,2,0,1
19243,PotHoles_plus_unpaved_1562.jpg,0,2,0,1
19244,PotHoles_plus_unpaved_1570.jpg,0,2,0,1
19245,PotHoles_plus_unpaved_1571.jpg,0,2,0,1
19246,PotHoles_plus_unpaved_1572.jpg,0,2,0,1
19247,PotHoles_plus_unpaved_1580.jpg,0,2,0,1
19248,PotHoles_plus_unpaved_1581.jpg,0,2,0,1
19249,PotHoles_plus_unpaved_1582.jpg,0,2,0,1
19250,PotHoles_plus_unpaved_1590.jpg,0,2,0,1
19251,PotHoles_plus_unpaved_1591.jpg,0,2,0,1
19252,PotHoles_plus_unpaved_1592.jpg,0,2,0,1
19253,PotHoles_plus_unpaved_160.jpg,0,2,0,1
19254,PotHoles_plus_unpaved_161.jpg,0,2,0,1
19255,PotHoles_plus_unpaved_162.jpg,0,2,0,1
19256,PotHoles_plus_unpaved_1600.jpg,0,2,0,1
19257,PotHoles_plus_unpaved_1601.jpg,0,2,0,1
19258,PotHoles_plus_unpaved_1602.jpg,0,2,0,1
19259,PotHoles_plus_unpaved_1610.jpg,0,2,0,1
19260,PotHoles_plus_unpaved_1611.jpg,0,2,0,1
19261,PotHoles_plus_unpaved_1612.jpg,0,2,0,1
19262,PotHoles_plus_unpaved_1620.jpg,0,2,0,1
19263,PotHoles_plus_unpaved_1621.jpg,0,2,0,1
19264,PotHoles_plus_unpaved_1622.jpg,0,2,0,1
19265,PotHoles_plus_unpaved_1630.jpg,0,2,0,1
19266,PotHoles_plus_unpaved_1631.jpg,0,2,0,1
19267,PotHoles_plus_unpaved_1632.jpg,0,2,0,1
19268,PotHoles_plus_unpaved_1640.jpg,0,2,0,1
19269,PotHoles_plus_unpaved_1641.jpg,0,2,0,1
19270,PotHoles_plus_unpaved_1642.jpg,0,2,0,1
19271,PotHoles_plus_unpaved_1650.jpg,0,2,0,1
19272,PotHoles_plus_unpaved_1651.jpg,0,2,0,1
19273,PotHoles_plus_unpaved_1652.jpg,0,2,0,1
19274,PotHoles_plus_unpaved_1660.jpg,0,2,0,1
19275,PotHoles_plus_unpaved_1661.jpg,0,2,0,1
19276,PotHoles_plus_unpaved_1662.jpg,0,2,0,1
19277,PotHoles_plus_unpaved_1670.jpg,0,2,0,1
19278,PotHoles_plus_unpaved_1671.jpg,0,2,0,1
19279,PotHoles_plus_unpaved_1672.jpg,0,2,0,1
19280,PotHoles_plus_unpaved_1680.jpg,0,2,0,1
19281,PotHoles_plus_unpaved_1681.jpg,0,2,0,1
19282,PotHoles_plus_unpaved_1682.jpg,0,2,0,1
19283,PotHoles_plus_unpaved_1690.jpg,0,2,0,1
19284,PotHoles_plus_unpaved_1691.jpg,0,2,0,1
19285,PotHoles_plus_unpaved_1692.jpg,0,2,0,1
19286,PotHoles_plus_unpaved_170.jpg,0,2,0,1
19287,PotHoles_plus_unpaved_171.jpg,0,2,0,1
19288,PotHoles_plus_unpaved_172.jpg,0,2,0,1
19289,PotHoles_plus_unpaved_1700.jpg,0,2,0,1
19290,PotHoles_plus_unpaved_1701.jpg,0,2,0,1
19291,PotHoles_plus_unpaved_1702.jpg,0,2,0,1
19292,PotHoles_plus_unpaved_1710.jpg,0,2,0,1
19293,PotHoles_plus_unpaved_1711.jpg,0,2,0,1
19294,PotHoles_plus_unpaved_1712.jpg,0,2,0,1
19295,PotHoles_plus_unpaved_1720.jpg,0,2,0,1
19296,PotHoles_plus_unpaved_1721.jpg,0,2,0,1
19297,PotHoles_plus_unpaved_1722.jpg,0,2,0,1
19298,PotHoles_plus_unpaved_1730.jpg,0,2,0,1
19299,PotHoles_plus_unpaved_1731.jpg,0,2,0,1
19300,PotHoles_plus_unpaved_1732.jpg,0,2,0,1
19301,PotHoles_plus_unpaved_1740.jpg,0,2,0,1
19302,PotHoles_plus_unpaved_1741.jpg,0,2,0,1
19303,PotHoles_plus_unpaved_1742.jpg,0,2,0,1
19304,PotHoles_plus_unpaved_1750.jpg,0,2,0,1
19305,PotHoles_plus_unpaved_1751.jpg,0,2,0,1
19306,PotHoles_plus_unpaved_1752.jpg,0,2,0,1
19307,PotHoles_plus_unpaved_1760.jpg,0,2,0,1
19308,PotHoles_plus_unpaved_1761.jpg,0,2,0,1
19309,PotHoles_plus_unpaved_1762.jpg,0,2,0,1
19310,PotHoles_plus_unpaved_1770.jpg,0,2,0,1
19311,PotHoles_plus_unpaved_1771.jpg,0,2,0,1
19312,PotHoles_plus_unpaved_1772.jpg,0,2,0,1
19313,PotHoles_plus_unpaved_1780.jpg,0,2,0,1
19314,PotHoles_plus_unpaved_1781.jpg,0,2,0,1
19315,PotHoles_plus_unpaved_1782.jpg,0,2,0,1
19316,PotHoles_plus_unpaved_1790.jpg,0,2,0,1
19317,PotHoles_plus_unpaved_1791.jpg,0,2,0,1
19318,PotHoles_plus_unpaved_1792.jpg,0,2,0,1
19319,PotHoles_plus_unpaved_180.jpg,0,2,0,1
19320,PotHoles_plus_unpaved_181.jpg,0,2,0,1
19321,PotHoles_plus_unpaved_182.jpg,0,2,0,1
19322,PotHoles_plus_unpaved_1800.jpg,0,2,0,1
19323,PotHoles_plus_unpaved_1801.jpg,0,2,0,1
19324,PotHoles_plus_unpaved_1802.jpg,0,2,0,1
19325,PotHoles_plus_unpaved_1810.jpg,0,2,0,1
19326,PotHoles_plus_unpaved_1811.jpg,0,2,0,1
19327,PotHoles_plus_unpaved_1812.jpg,0,2,0,1
19328,PotHoles_plus_unpaved_1820.jpg,0,2,0,1
19329,PotHoles_plus_unpaved_1821.jpg,0,2,0,1
19330,PotHoles_plus_unpaved_1822.jpg,0,2,0,1
19331,PotHoles_plus_unpaved_1830.jpg,0,2,0,1
19332,PotHoles_plus_unpaved_1831.jpg,0,2,0,1
19333,PotHoles_plus_unpaved_1832.jpg,0,2,0,1
19334,PotHoles_plus_unpaved_1850.jpg,0,2,0,1
19335,PotHoles_plus_unpaved_1851.jpg,0,2,0,1
19336,PotHoles_plus_unpaved_1852.jpg,0,2,0,1
19337,PotHoles_plus_unpaved_190.jpg,0,2,0,1
19338,PotHoles_plus_unpaved_191.jpg,0,2,0,1
19339,PotHoles_plus_unpaved_192.jpg,0,2,0,1
19340,PotHoles_plus_unpaved_200.jpg,0,2,0,1
19341,PotHoles_plus_unpaved_201.jpg,0,2,0,1
19342,PotHoles_plus_unpaved_202.jpg,0,2,0,1
19343,PotHoles_plus_unpaved_210.jpg,0,2,0,1
19344,PotHoles_plus_unpaved_211.jpg,0,2,0,1
19345,PotHoles_plus_unpaved_212.jpg,0,2,0,1
19346,PotHoles_plus_unpaved_220.jpg,0,2,0,1
19347,PotHoles_plus_unpaved_221.jpg,0,2,0,1
19348,PotHoles_plus_unpaved_222.jpg,0,2,0,1
19349,PotHoles_plus_unpaved_230.jpg,0,2,0,1
19350,PotHoles_plus_unpaved_231.jpg,0,2,0,1
19351,PotHoles_plus_unpaved_232.jpg,0,2,0,1
19352,PotHoles_plus_unpaved_240.jpg,0,2,0,1
19353,PotHoles_plus_unpaved_241.jpg,0,2,0,1
19354,PotHoles_plus_unpaved_242.jpg,0,2,0,1
19355,PotHoles_plus_unpaved_250.jpg,0,2,0,1
19356,PotHoles_plus_unpaved_251.jpg,0,2,0,1
19357,PotHoles_plus_unpaved_252.jpg,0,2,0,1
19358,PotHoles_plus_unpaved_260.jpg,0,2,0,1
19359,PotHoles_plus_unpaved_261.jpg,0,2,0,1
19360,PotHoles_plus_unpaved_262.jpg,0,2,0,1
19361,PotHoles_plus_unpaved_270.jpg,0,2,0,1
19362,PotHoles_plus_unpaved_271.jpg,0,2,0,1
19363,PotHoles_plus_unpaved_272.jpg,0,2,0,1
19364,PotHoles_plus_unpaved_280.jpg,0,2,0,1
19365,PotHoles_plus_unpaved_281.jpg,0,2,0,1
19366,PotHoles_plus_unpaved_282.jpg,0,2,0,1
19367,PotHoles_plus_unpaved_290.jpg,0,2,0,1
19368,PotHoles_plus_unpaved_291.jpg,0,2,0,1
19369,PotHoles_plus_unpaved_292.jpg,0,2,0,1
19370,PotHoles_plus_unpaved_300.jpg,0,2,0,1
19371,PotHoles_plus_unpaved_301.jpg,0,2,0,1
19372,PotHoles_plus_unpaved_302.jpg,0,2,0,1
19373,PotHoles_plus_unpaved_310.jpg,0,2,0,1
19374,PotHoles_plus_unpaved_311.jpg,0,2,0,1
19375,PotHoles_plus_unpaved_312.jpg,0,2,0,1
19376,PotHoles_plus_unpaved_320.jpg,0,2,0,1
19377,PotHoles_plus_unpaved_321.jpg,0,2,0,1
19378,PotHoles_plus_unpaved_322.jpg,0,2,0,1
19379,PotHoles_plus_unpaved_330.jpg,0,2,0,1
19380,PotHoles_plus_unpaved_331.jpg,0,2,0,1
19381,PotHoles_plus_unpaved_332.jpg,0,2,0,1
19382,PotHoles_plus_unpaved_340.jpg,0,2,0,1
19383,PotHoles_plus_unpaved_341.jpg,0,2,0,1
19384,PotHoles_plus_unpaved_342.jpg,0,2,0,1
19385,PotHoles_plus_unpaved_350.jpg,0,2,0,1
19386,PotHoles_plus_unpaved_351.jpg,0,2,0,1
19387,PotHoles_plus_unpaved_352.jpg,0,2,0,1
19388,PotHoles_plus_unpaved_360.jpg,0,2,0,1
19389,PotHoles_plus_unpaved_361.jpg,0,2,0,1
19390,PotHoles_plus_unpaved_362.jpg,0,2,0,1
